id,cluster
497_Mark Morrison - Return Of The Mack (Autolaser Remix)_clip1,-1
497_Mark Morrison - Return Of The Mack (Autolaser Remix)_clip2,-1
497_Mark Morrison - Return Of The Mack (Autolaser Remix)_clip3,-1
497_Mark Morrison - Return Of The Mack (Autolaser Remix)_clip4,-1
497_Mark Morrison - Return Of The Mack (Autolaser Remix)_clip5,-1
498_Rihanna - Umbrella - Solo Version (without JayZ). ♥_clip0,-1
498_Rihanna - Umbrella - Solo Version (without JayZ). ♥_clip1,-1
498_Rihanna - Umbrella - Solo Version (without JayZ). ♥_clip2,-1
498_Rihanna - Umbrella - Solo Version (without JayZ). ♥_clip3,-1
498_Rihanna - Umbrella - Solo Version (without JayZ). ♥_clip4,-1
498_Rihanna - Umbrella - Solo Version (without JayZ). ♥_clip5,-1
498_Rihanna - Umbrella - Solo Version (without JayZ). ♥_clip6,-1
499_Lost In Your Light (feat. Miguel)_clip0,-1
499_Lost In Your Light (feat. Miguel)_clip1,-1
499_Lost In Your Light (feat. Miguel)_clip2,-1
499_Lost In Your Light (feat. Miguel)_clip3,-1
499_Lost In Your Light (feat. Miguel)_clip4,-1
499_Lost In Your Light (feat. Miguel)_clip5,-1
500_Bruno Mars - Treasure (Clean)_clip0,-1
500_Bruno Mars - Treasure (Clean)_clip1,-1
500_Bruno Mars - Treasure (Clean)_clip2,-1
500_Bruno Mars - Treasure (Clean)_clip3,-1
500_Bruno Mars - Treasure (Clean)_clip4,-1
501_Dan + Shay - No Such Thing (Official Audio)_clip0,-1
501_Dan + Shay - No Such Thing (Official Audio)_clip1,-1
501_Dan + Shay - No Such Thing (Official Audio)_clip2,-1
501_Dan + Shay - No Such Thing (Official Audio)_clip3,-1
501_Dan + Shay - No Such Thing (Official Audio)_clip4,-1
"503_Surfaces, Elton John – Learn To Fly (Official Lyric Video)_clip0",-1
"503_Surfaces, Elton John – Learn To Fly (Official Lyric Video)_clip1",-1
"503_Surfaces, Elton John – Learn To Fly (Official Lyric Video)_clip2",-1
"503_Surfaces, Elton John – Learn To Fly (Official Lyric Video)_clip3",-1
"503_Surfaces, Elton John – Learn To Fly (Official Lyric Video)_clip4",-1
"503_Surfaces, Elton John – Learn To Fly (Official Lyric Video)_clip5",-1
504_Madison Ryann Ward - Mirror_clip0,-1
504_Madison Ryann Ward - Mirror_clip1,-1
504_Madison Ryann Ward - Mirror_clip2,-1
504_Madison Ryann Ward - Mirror_clip3,-1
504_Madison Ryann Ward - Mirror_clip4,-1
504_Madison Ryann Ward - Mirror_clip5,-1
505_Maroon 5-- Sugar ＊CLEAN EDIT＊_clip0,-1
505_Maroon 5-- Sugar ＊CLEAN EDIT＊_clip1,-1
505_Maroon 5-- Sugar ＊CLEAN EDIT＊_clip2,-1
505_Maroon 5-- Sugar ＊CLEAN EDIT＊_clip3,-1
505_Maroon 5-- Sugar ＊CLEAN EDIT＊_clip4,-1
505_Maroon 5-- Sugar ＊CLEAN EDIT＊_clip5,-1
505_Maroon 5-- Sugar ＊CLEAN EDIT＊_clip6,-1
506_Raphael Saadiq-  Love that girl_clip0,-1
506_Raphael Saadiq-  Love that girl_clip1,-1
506_Raphael Saadiq-  Love that girl_clip2,-1
506_Raphael Saadiq-  Love that girl_clip3,-1
506_Raphael Saadiq-  Love that girl_clip4,-1
506_Raphael Saadiq-  Love that girl_clip5,-1
506_Raphael Saadiq-  Love that girl_clip6,0
506_Raphael Saadiq-  Love that girl_clip7,0
507_Alan Walker - On My Way (Clean - Lyrics) ft. Sabrina Carpenter & Farruko_clip0,-1
507_Alan Walker - On My Way (Clean - Lyrics) ft. Sabrina Carpenter & Farruko_clip1,-1
507_Alan Walker - On My Way (Clean - Lyrics) ft. Sabrina Carpenter & Farruko_clip2,-1
507_Alan Walker - On My Way (Clean - Lyrics) ft. Sabrina Carpenter & Farruko_clip3,-1
507_Alan Walker - On My Way (Clean - Lyrics) ft. Sabrina Carpenter & Farruko_clip4,-1
508_Samantha Jade - Bounce (Official)_clip0,-1
508_Samantha Jade - Bounce (Official)_clip1,-1
508_Samantha Jade - Bounce (Official)_clip2,-1
508_Samantha Jade - Bounce (Official)_clip3,-1
509_Meghan Trainor - Ashes (Lyric Video)_clip0,-1
509_Meghan Trainor - Ashes (Lyric Video)_clip1,-1
509_Meghan Trainor - Ashes (Lyric Video)_clip2,-1
509_Meghan Trainor - Ashes (Lyric Video)_clip3,-1
509_Meghan Trainor - Ashes (Lyric Video)_clip4,-1
"510_Jonas Blue, HRVY - Younger (R&B Mix) (Alternate Video)_clip0",-1
"510_Jonas Blue, HRVY - Younger (R&B Mix) (Alternate Video)_clip1",-1
"510_Jonas Blue, HRVY - Younger (R&B Mix) (Alternate Video)_clip2",-1
"510_Jonas Blue, HRVY - Younger (R&B Mix) (Alternate Video)_clip3",-1
"510_Jonas Blue, HRVY - Younger (R&B Mix) (Alternate Video)_clip4",-1
511_John Splithoff - Show Me feat. Madison Ryann Ward (Official Audio)_clip0,-1
511_John Splithoff - Show Me feat. Madison Ryann Ward (Official Audio)_clip1,-1
511_John Splithoff - Show Me feat. Madison Ryann Ward (Official Audio)_clip2,-1
511_John Splithoff - Show Me feat. Madison Ryann Ward (Official Audio)_clip3,-1
511_John Splithoff - Show Me feat. Madison Ryann Ward (Official Audio)_clip4,-1
511_John Splithoff - Show Me feat. Madison Ryann Ward (Official Audio)_clip5,-1
512_John Splithoff - Raye (Official Lyric Video)_clip0,-1
512_John Splithoff - Raye (Official Lyric Video)_clip1,-1
512_John Splithoff - Raye (Official Lyric Video)_clip2,-1
512_John Splithoff - Raye (Official Lyric Video)_clip3,-1
512_John Splithoff - Raye (Official Lyric Video)_clip4,-1
512_John Splithoff - Raye (Official Lyric Video)_clip5,-1
512_John Splithoff - Raye (Official Lyric Video)_clip6,-1
512_John Splithoff - Raye (Official Lyric Video)_clip7,-1
513_Jordan Fisher - Contact (Official Music Video)_clip0,-1
513_Jordan Fisher - Contact (Official Music Video)_clip1,-1
513_Jordan Fisher - Contact (Official Music Video)_clip2,-1
513_Jordan Fisher - Contact (Official Music Video)_clip3,-1
513_Jordan Fisher - Contact (Official Music Video)_clip4,-1
513_Jordan Fisher - Contact (Official Music Video)_clip5,-1
513_Jordan Fisher - Contact (Official Music Video)_clip6,-1
513_Jordan Fisher - Contact (Official Music Video)_clip7,-1
514_Since We're Alone_clip0,-1
514_Since We're Alone_clip1,-1
514_Since We're Alone_clip2,-1
514_Since We're Alone_clip3,-1
514_Since We're Alone_clip4,-1
514_Since We're Alone_clip5,-1
514_Since We're Alone_clip6,-1
516_Pink Sweat$ & Crush - I Wanna Be Yours (In Studio)_clip0,-1
516_Pink Sweat$ & Crush - I Wanna Be Yours (In Studio)_clip1,-1
516_Pink Sweat$ & Crush - I Wanna Be Yours (In Studio)_clip2,-1
516_Pink Sweat$ & Crush - I Wanna Be Yours (In Studio)_clip3,-1
516_Pink Sweat$ & Crush - I Wanna Be Yours (In Studio)_clip4,-1
518_Meghan Trainor - Evil Twin (Official Audio)_clip0,-1
518_Meghan Trainor - Evil Twin (Official Audio)_clip1,-1
518_Meghan Trainor - Evil Twin (Official Audio)_clip2,-1
518_Meghan Trainor - Evil Twin (Official Audio)_clip3,-1
518_Meghan Trainor - Evil Twin (Official Audio)_clip4,-1
519_Dan+Shay- Obsessed Lyrics_clip0,-1
519_Dan+Shay- Obsessed Lyrics_clip1,-1
519_Dan+Shay- Obsessed Lyrics_clip2,-1
519_Dan+Shay- Obsessed Lyrics_clip3,-1
519_Dan+Shay- Obsessed Lyrics_clip4,-1
519_Dan+Shay- Obsessed Lyrics_clip5,-1
519_Dan+Shay- Obsessed Lyrics_clip6,-1
519_Dan+Shay- Obsessed Lyrics_clip7,-1
519_Dan+Shay- Obsessed Lyrics_clip8,-1
520_David Archuleta - Paralyzed (Official Video)_clip0,-1
520_David Archuleta - Paralyzed (Official Video)_clip1,-1
520_David Archuleta - Paralyzed (Official Video)_clip2,-1
520_David Archuleta - Paralyzed (Official Video)_clip3,-1
520_David Archuleta - Paralyzed (Official Video)_clip4,-1
520_David Archuleta - Paralyzed (Official Video)_clip5,-1
522_Drake FT Rihanna - Take Care (CLEAN)_clip0,-1
522_Drake FT Rihanna - Take Care (CLEAN)_clip1,-1
522_Drake FT Rihanna - Take Care (CLEAN)_clip2,-1
522_Drake FT Rihanna - Take Care (CLEAN)_clip3,-1
522_Drake FT Rihanna - Take Care (CLEAN)_clip4,-1
522_Drake FT Rihanna - Take Care (CLEAN)_clip5,-1
522_Drake FT Rihanna - Take Care (CLEAN)_clip6,-1
522_Drake FT Rihanna - Take Care (CLEAN)_clip7,-1
"523_Justin Bieber, Post Malone - Forever (Lyrics) ft. Clever_clip0",-1
"523_Justin Bieber, Post Malone - Forever (Lyrics) ft. Clever_clip1",-1
"523_Justin Bieber, Post Malone - Forever (Lyrics) ft. Clever_clip2",-1
"523_Justin Bieber, Post Malone - Forever (Lyrics) ft. Clever_clip3",-1
"523_Justin Bieber, Post Malone - Forever (Lyrics) ft. Clever_clip4",-1
"523_Justin Bieber, Post Malone - Forever (Lyrics) ft. Clever_clip5",-1
"523_Justin Bieber, Post Malone - Forever (Lyrics) ft. Clever_clip6",-1
524_Jimmie Allen - Boy Gets A Truck (Official Music Video)_clip0,-1
524_Jimmie Allen - Boy Gets A Truck (Official Music Video)_clip1,-1
524_Jimmie Allen - Boy Gets A Truck (Official Music Video)_clip2,-1
524_Jimmie Allen - Boy Gets A Truck (Official Music Video)_clip3,-1
524_Jimmie Allen - Boy Gets A Truck (Official Music Video)_clip4,-1
524_Jimmie Allen - Boy Gets A Truck (Official Music Video)_clip5,-1
525_Janelle Monáe & Kelly Clarkson - Unbreakable [Official Visualizer]_clip0,-1
525_Janelle Monáe & Kelly Clarkson - Unbreakable [Official Visualizer]_clip1,-1
525_Janelle Monáe & Kelly Clarkson - Unbreakable [Official Visualizer]_clip2,-1
525_Janelle Monáe & Kelly Clarkson - Unbreakable [Official Visualizer]_clip3,-1
525_Janelle Monáe & Kelly Clarkson - Unbreakable [Official Visualizer]_clip4,-1
525_Janelle Monáe & Kelly Clarkson - Unbreakable [Official Visualizer]_clip5,-1
526_Tom Tripp - Glow (Official Video)_clip0,-1
526_Tom Tripp - Glow (Official Video)_clip1,-1
526_Tom Tripp - Glow (Official Video)_clip2,-1
526_Tom Tripp - Glow (Official Video)_clip3,-1
526_Tom Tripp - Glow (Official Video)_clip4,-1
526_Tom Tripp - Glow (Official Video)_clip5,-1
526_Tom Tripp - Glow (Official Video)_clip6,-1
526_Tom Tripp - Glow (Official Video)_clip7,-1
527_Meghan Trainor - Me Too (Clean Edited Song)_clip0,-1
527_Meghan Trainor - Me Too (Clean Edited Song)_clip1,-1
527_Meghan Trainor - Me Too (Clean Edited Song)_clip2,-1
527_Meghan Trainor - Me Too (Clean Edited Song)_clip3,-1
527_Meghan Trainor - Me Too (Clean Edited Song)_clip4,-1
528_Luis Fonsi y Daddy Yankee - Despacito ft Justin Bieber (Clean Version)_clip0,-1
528_Luis Fonsi y Daddy Yankee - Despacito ft Justin Bieber (Clean Version)_clip1,-1
528_Luis Fonsi y Daddy Yankee - Despacito ft Justin Bieber (Clean Version)_clip2,-1
528_Luis Fonsi y Daddy Yankee - Despacito ft Justin Bieber (Clean Version)_clip3,-1
528_Luis Fonsi y Daddy Yankee - Despacito ft Justin Bieber (Clean Version)_clip4,-1
528_Luis Fonsi y Daddy Yankee - Despacito ft Justin Bieber (Clean Version)_clip5,-1
528_Luis Fonsi y Daddy Yankee - Despacito ft Justin Bieber (Clean Version)_clip6,-1
529_Rihanna - The Monster (NO RAP⧸NO EMINEM) Edit +Lyrics_clip0,-1
529_Rihanna - The Monster (NO RAP⧸NO EMINEM) Edit +Lyrics_clip1,-1
529_Rihanna - The Monster (NO RAP⧸NO EMINEM) Edit +Lyrics_clip2,-1
529_Rihanna - The Monster (NO RAP⧸NO EMINEM) Edit +Lyrics_clip3,-1
531_Selena Gomez - It Ain't Me (Acoustic)_clip0,-1
531_Selena Gomez - It Ain't Me (Acoustic)_clip1,-1
531_Selena Gomez - It Ain't Me (Acoustic)_clip2,-1
531_Selena Gomez - It Ain't Me (Acoustic)_clip3,-1
531_Selena Gomez - It Ain't Me (Acoustic)_clip4,-1
531_Selena Gomez - It Ain't Me (Acoustic)_clip5,-1
532_Party Rock Anthem (Super Clean)_clip0,-1
532_Party Rock Anthem (Super Clean)_clip1,-1
532_Party Rock Anthem (Super Clean)_clip2,-1
532_Party Rock Anthem (Super Clean)_clip3,-1
532_Party Rock Anthem (Super Clean)_clip4,-1
532_Party Rock Anthem (Super Clean)_clip5,-1
532_Party Rock Anthem (Super Clean)_clip6,-1
533_Camila Cabello-Havana (No Rap Version)~ lyrics~_clip0,-1
533_Camila Cabello-Havana (No Rap Version)~ lyrics~_clip1,-1
533_Camila Cabello-Havana (No Rap Version)~ lyrics~_clip2,-1
533_Camila Cabello-Havana (No Rap Version)~ lyrics~_clip3,-1
533_Camila Cabello-Havana (No Rap Version)~ lyrics~_clip4,-1
534_Meghan Trainor   All About That Bass Clean_clip0,-1
534_Meghan Trainor   All About That Bass Clean_clip1,-1
534_Meghan Trainor   All About That Bass Clean_clip2,-1
534_Meghan Trainor   All About That Bass Clean_clip3,-1
534_Meghan Trainor   All About That Bass Clean_clip4,-1
535_John Splithoff - 'Show Me' feat. Madison Ryann Ward (Acoustic)_clip0,-1
535_John Splithoff - 'Show Me' feat. Madison Ryann Ward (Acoustic)_clip1,-1
535_John Splithoff - 'Show Me' feat. Madison Ryann Ward (Acoustic)_clip2,-1
535_John Splithoff - 'Show Me' feat. Madison Ryann Ward (Acoustic)_clip3,-1
535_John Splithoff - 'Show Me' feat. Madison Ryann Ward (Acoustic)_clip4,-1
535_John Splithoff - 'Show Me' feat. Madison Ryann Ward (Acoustic)_clip5,-1
536_John Splithoff - Proud [Official Music Video]_clip0,-1
536_John Splithoff - Proud [Official Music Video]_clip1,-1
536_John Splithoff - Proud [Official Music Video]_clip2,-1
536_John Splithoff - Proud [Official Music Video]_clip3,-1
536_John Splithoff - Proud [Official Music Video]_clip4,-1
536_John Splithoff - Proud [Official Music Video]_clip5,-1
536_John Splithoff - Proud [Official Music Video]_clip6,-1
537_Surfaces - Take It Easy (Official Lyric Video)_clip0,-1
537_Surfaces - Take It Easy (Official Lyric Video)_clip1,-1
537_Surfaces - Take It Easy (Official Lyric Video)_clip2,-1
537_Surfaces - Take It Easy (Official Lyric Video)_clip3,-1
537_Surfaces - Take It Easy (Official Lyric Video)_clip4,-1
537_Surfaces - Take It Easy (Official Lyric Video)_clip5,-1
539_Jimmie Allen - Deserve to Be (Official Audio)_clip0,-1
539_Jimmie Allen - Deserve to Be (Official Audio)_clip1,-1
539_Jimmie Allen - Deserve to Be (Official Audio)_clip2,-1
539_Jimmie Allen - Deserve to Be (Official Audio)_clip3,-1
539_Jimmie Allen - Deserve to Be (Official Audio)_clip4,-1
539_Jimmie Allen - Deserve to Be (Official Audio)_clip5,-1
540_Jimmie Allen - County Lines (Lyric Video)_clip0,-1
540_Jimmie Allen - County Lines (Lyric Video)_clip1,-1
540_Jimmie Allen - County Lines (Lyric Video)_clip2,-1
540_Jimmie Allen - County Lines (Lyric Video)_clip3,-1
540_Jimmie Allen - County Lines (Lyric Video)_clip4,-1
541_JoJo - Small Things [Official Audio]_clip0,-1
541_JoJo - Small Things [Official Audio]_clip1,-1
541_JoJo - Small Things [Official Audio]_clip2,-1
541_JoJo - Small Things [Official Audio]_clip3,-1
541_JoJo - Small Things [Official Audio]_clip4,-1
541_JoJo - Small Things [Official Audio]_clip5,-1
542_Louis Tomlinson - Don't Let It Break Your Heart (Lyrics)_clip0,-1
542_Louis Tomlinson - Don't Let It Break Your Heart (Lyrics)_clip1,-1
542_Louis Tomlinson - Don't Let It Break Your Heart (Lyrics)_clip2,-1
542_Louis Tomlinson - Don't Let It Break Your Heart (Lyrics)_clip3,-1
542_Louis Tomlinson - Don't Let It Break Your Heart (Lyrics)_clip4,-1
543_Lady GaGa - Poker Face (Clean) [Lyrics] (HD)_clip0,-1
543_Lady GaGa - Poker Face (Clean) [Lyrics] (HD)_clip1,-1
543_Lady GaGa - Poker Face (Clean) [Lyrics] (HD)_clip2,-1
543_Lady GaGa - Poker Face (Clean) [Lyrics] (HD)_clip3,-1
543_Lady GaGa - Poker Face (Clean) [Lyrics] (HD)_clip4,-1
543_Lady GaGa - Poker Face (Clean) [Lyrics] (HD)_clip5,-1
543_Lady GaGa - Poker Face (Clean) [Lyrics] (HD)_clip6,-1
543_Lady GaGa - Poker Face (Clean) [Lyrics] (HD)_clip7,-1
544_Sia Cheap thrills Official lyrics Clean and Clear version_clip0,-1
544_Sia Cheap thrills Official lyrics Clean and Clear version_clip1,-1
544_Sia Cheap thrills Official lyrics Clean and Clear version_clip2,-1
544_Sia Cheap thrills Official lyrics Clean and Clear version_clip3,-1
544_Sia Cheap thrills Official lyrics Clean and Clear version_clip4,-1
544_Sia Cheap thrills Official lyrics Clean and Clear version_clip5,-1
545_Most Girls (Radio Disney Clean Edit)_clip0,-1
545_Most Girls (Radio Disney Clean Edit)_clip1,-1
545_Most Girls (Radio Disney Clean Edit)_clip2,-1
545_Most Girls (Radio Disney Clean Edit)_clip3,-1
545_Most Girls (Radio Disney Clean Edit)_clip4,-1
545_Most Girls (Radio Disney Clean Edit)_clip5,-1
546_Chris Brown - Fine China [Radio Edit]_clip0,-1
546_Chris Brown - Fine China [Radio Edit]_clip1,-1
546_Chris Brown - Fine China [Radio Edit]_clip2,-1
546_Chris Brown - Fine China [Radio Edit]_clip3,-1
546_Chris Brown - Fine China [Radio Edit]_clip4,-1
546_Chris Brown - Fine China [Radio Edit]_clip5,-1
547_Jealous (Clean) by Nick Jonas_clip0,-1
547_Jealous (Clean) by Nick Jonas_clip1,-1
547_Jealous (Clean) by Nick Jonas_clip2,-1
547_Jealous (Clean) by Nick Jonas_clip3,-1
547_Jealous (Clean) by Nick Jonas_clip4,-1
547_Jealous (Clean) by Nick Jonas_clip5,-1
548_The Way (No Rap Version) - Ariana Grande_clip0,-1
548_The Way (No Rap Version) - Ariana Grande_clip1,-1
548_The Way (No Rap Version) - Ariana Grande_clip2,-1
548_The Way (No Rap Version) - Ariana Grande_clip3,-1
548_The Way (No Rap Version) - Ariana Grande_clip4,-1
549_Maroon 5 - Wait [Clean]_clip0,-1
549_Maroon 5 - Wait [Clean]_clip1,-1
549_Maroon 5 - Wait [Clean]_clip2,-1
549_Maroon 5 - Wait [Clean]_clip3,-1
549_Maroon 5 - Wait [Clean]_clip4,-1
550_Justin Bieber & DJ Snake - Let Me Love You (Super Clean)_clip0,-1
550_Justin Bieber & DJ Snake - Let Me Love You (Super Clean)_clip1,-1
550_Justin Bieber & DJ Snake - Let Me Love You (Super Clean)_clip2,-1
550_Justin Bieber & DJ Snake - Let Me Love You (Super Clean)_clip3,-1
550_Justin Bieber & DJ Snake - Let Me Love You (Super Clean)_clip4,-1
550_Justin Bieber & DJ Snake - Let Me Love You (Super Clean)_clip5,-1
551_Blow Your Mind (Mwah) (Clean Version)_clip0,-1
551_Blow Your Mind (Mwah) (Clean Version)_clip1,-1
551_Blow Your Mind (Mwah) (Clean Version)_clip2,-1
551_Blow Your Mind (Mwah) (Clean Version)_clip3,-1
551_Blow Your Mind (Mwah) (Clean Version)_clip4,-1
552_Jana Kramer - Good Enough (Lyric Video)_clip0,-1
552_Jana Kramer - Good Enough (Lyric Video)_clip1,-1
552_Jana Kramer - Good Enough (Lyric Video)_clip2,-1
552_Jana Kramer - Good Enough (Lyric Video)_clip3,-1
553_Justin Bieber As Long As You Love Me (NO RAP Version ) without Big Sean_clip0,-1
553_Justin Bieber As Long As You Love Me (NO RAP Version ) without Big Sean_clip1,-1
553_Justin Bieber As Long As You Love Me (NO RAP Version ) without Big Sean_clip2,-1
553_Justin Bieber As Long As You Love Me (NO RAP Version ) without Big Sean_clip3,-1
554_don't wanna know - Maroon 5 clean version_clip0,-1
554_don't wanna know - Maroon 5 clean version_clip1,-1
554_don't wanna know - Maroon 5 clean version_clip2,-1
554_don't wanna know - Maroon 5 clean version_clip3,-1
554_don't wanna know - Maroon 5 clean version_clip4,-1
555_Telephone (Clean) - Lady Gaga_clip0,-1
555_Telephone (Clean) - Lady Gaga_clip1,-1
555_Telephone (Clean) - Lady Gaga_clip2,-1
555_Telephone (Clean) - Lady Gaga_clip3,-1
555_Telephone (Clean) - Lady Gaga_clip4,-1
555_Telephone (Clean) - Lady Gaga_clip5,-1
556_Back To Love (Clean) - Chris Brown_clip0,-1
556_Back To Love (Clean) - Chris Brown_clip1,-1
556_Back To Love (Clean) - Chris Brown_clip2,-1
556_Back To Love (Clean) - Chris Brown_clip3,-1
556_Back To Love (Clean) - Chris Brown_clip4,-1
556_Back To Love (Clean) - Chris Brown_clip5,-1
557_Down - Jay Sean (without rap) with Lyrics_clip0,-1
557_Down - Jay Sean (without rap) with Lyrics_clip1,-1
557_Down - Jay Sean (without rap) with Lyrics_clip2,-1
557_Down - Jay Sean (without rap) with Lyrics_clip3,-1
557_Down - Jay Sean (without rap) with Lyrics_clip4,-1
558_Nico & Vinz - Am I Wrong (Radio Edit)_clip0,-1
558_Nico & Vinz - Am I Wrong (Radio Edit)_clip1,-1
558_Nico & Vinz - Am I Wrong (Radio Edit)_clip2,-1
558_Nico & Vinz - Am I Wrong (Radio Edit)_clip3,-1
558_Nico & Vinz - Am I Wrong (Radio Edit)_clip4,-1
558_Nico & Vinz - Am I Wrong (Radio Edit)_clip5,-1
559_Ariana Grande - Fake Smile [Official Clean Version]_clip0,-1
559_Ariana Grande - Fake Smile [Official Clean Version]_clip1,-1
559_Ariana Grande - Fake Smile [Official Clean Version]_clip2,-1
559_Ariana Grande - Fake Smile [Official Clean Version]_clip3,-1
559_Ariana Grande - Fake Smile [Official Clean Version]_clip4,-1
559_Ariana Grande - Fake Smile [Official Clean Version]_clip5,-1
560_Jessie J Domino Lyrics (Clean Version) (HD)_clip0,-1
560_Jessie J Domino Lyrics (Clean Version) (HD)_clip1,-1
560_Jessie J Domino Lyrics (Clean Version) (HD)_clip2,-1
560_Jessie J Domino Lyrics (Clean Version) (HD)_clip3,-1
560_Jessie J Domino Lyrics (Clean Version) (HD)_clip4,-1
560_Jessie J Domino Lyrics (Clean Version) (HD)_clip5,-1
561_Clean audio close by Nick Jonas ft Tove lo_clip0,-1
561_Clean audio close by Nick Jonas ft Tove lo_clip1,-1
561_Clean audio close by Nick Jonas ft Tove lo_clip2,-1
561_Clean audio close by Nick Jonas ft Tove lo_clip3,-1
561_Clean audio close by Nick Jonas ft Tove lo_clip4,-1
561_Clean audio close by Nick Jonas ft Tove lo_clip5,-1
562_Camila Cabello- My Oh My Lyrics (without DaBaby)_clip0,-1
562_Camila Cabello- My Oh My Lyrics (without DaBaby)_clip1,-1
562_Camila Cabello- My Oh My Lyrics (without DaBaby)_clip2,-1
563_Justin Bieber - What Do You Mean？ (Super Clean Version)_clip0,-1
563_Justin Bieber - What Do You Mean？ (Super Clean Version)_clip1,-1
563_Justin Bieber - What Do You Mean？ (Super Clean Version)_clip2,-1
563_Justin Bieber - What Do You Mean？ (Super Clean Version)_clip3,-1
563_Justin Bieber - What Do You Mean？ (Super Clean Version)_clip4,-1
563_Justin Bieber - What Do You Mean？ (Super Clean Version)_clip5,-1
564_beauty and a beat clean version 100% clean_clip0,-1
564_beauty and a beat clean version 100% clean_clip1,-1
564_beauty and a beat clean version 100% clean_clip2,-1
564_beauty and a beat clean version 100% clean_clip3,-1
564_beauty and a beat clean version 100% clean_clip4,-1
564_beauty and a beat clean version 100% clean_clip5,-1
565_Jesse McCartney - Right Where You Want Me (Radio Disney Edit)_clip0,-1
565_Jesse McCartney - Right Where You Want Me (Radio Disney Edit)_clip1,-1
565_Jesse McCartney - Right Where You Want Me (Radio Disney Edit)_clip2,-1
565_Jesse McCartney - Right Where You Want Me (Radio Disney Edit)_clip3,-1
565_Jesse McCartney - Right Where You Want Me (Radio Disney Edit)_clip4,-1
566_Oath - Cher Lloyd feat. Becky G. (Radio Disney Edit)_clip0,-1
566_Oath - Cher Lloyd feat. Becky G. (Radio Disney Edit)_clip1,-1
566_Oath - Cher Lloyd feat. Becky G. (Radio Disney Edit)_clip2,-1
566_Oath - Cher Lloyd feat. Becky G. (Radio Disney Edit)_clip3,-1
566_Oath - Cher Lloyd feat. Becky G. (Radio Disney Edit)_clip4,-1
566_Oath - Cher Lloyd feat. Becky G. (Radio Disney Edit)_clip5,-1
567_Disturbia by Rihanna ~Clean Version~_clip0,-1
567_Disturbia by Rihanna ~Clean Version~_clip1,-1
567_Disturbia by Rihanna ~Clean Version~_clip2,-1
567_Disturbia by Rihanna ~Clean Version~_clip3,-1
567_Disturbia by Rihanna ~Clean Version~_clip4,-1
567_Disturbia by Rihanna ~Clean Version~_clip5,-1
567_Disturbia by Rihanna ~Clean Version~_clip6,-1
568_Starving (Radio Disney Version) - Hailee Steinfeld & Grey feat. Zedd_clip0,-1
568_Starving (Radio Disney Version) - Hailee Steinfeld & Grey feat. Zedd_clip1,-1
568_Starving (Radio Disney Version) - Hailee Steinfeld & Grey feat. Zedd_clip2,-1
568_Starving (Radio Disney Version) - Hailee Steinfeld & Grey feat. Zedd_clip3,-1
568_Starving (Radio Disney Version) - Hailee Steinfeld & Grey feat. Zedd_clip4,-1
569_Break Free - Ariana Grande (Feat. Zedd) Clean Version_clip0,-1
569_Break Free - Ariana Grande (Feat. Zedd) Clean Version_clip1,-1
569_Break Free - Ariana Grande (Feat. Zedd) Clean Version_clip2,-1
569_Break Free - Ariana Grande (Feat. Zedd) Clean Version_clip3,-1
569_Break Free - Ariana Grande (Feat. Zedd) Clean Version_clip4,-1
569_Break Free - Ariana Grande (Feat. Zedd) Clean Version_clip5,-1
570_Usher - Don't Waste My Time (Clean) ft Ella Mai [Official] [KOTA]_clip0,-1
570_Usher - Don't Waste My Time (Clean) ft Ella Mai [Official] [KOTA]_clip1,-1
570_Usher - Don't Waste My Time (Clean) ft Ella Mai [Official] [KOTA]_clip2,-1
570_Usher - Don't Waste My Time (Clean) ft Ella Mai [Official] [KOTA]_clip3,-1
570_Usher - Don't Waste My Time (Clean) ft Ella Mai [Official] [KOTA]_clip4,-1
570_Usher - Don't Waste My Time (Clean) ft Ella Mai [Official] [KOTA]_clip5,-1
572_Beauty and A Beat - Justin Beiber (Without Nicki Minaj Complete)_clip0,-1
572_Beauty and A Beat - Justin Beiber (Without Nicki Minaj Complete)_clip1,-1
572_Beauty and A Beat - Justin Beiber (Without Nicki Minaj Complete)_clip2,-1
572_Beauty and A Beat - Justin Beiber (Without Nicki Minaj Complete)_clip3,-1
572_Beauty and A Beat - Justin Beiber (Without Nicki Minaj Complete)_clip4,-1
573_Just Like You - Louis Tomlinson (Clean)_clip0,-1
573_Just Like You - Louis Tomlinson (Clean)_clip1,-1
573_Just Like You - Louis Tomlinson (Clean)_clip2,-1
573_Just Like You - Louis Tomlinson (Clean)_clip3,-1
573_Just Like You - Louis Tomlinson (Clean)_clip4,-1
573_Just Like You - Louis Tomlinson (Clean)_clip5,-1
574_Tears Dry on Their Own [Clean] - Amy Winehouse_clip0,-1
574_Tears Dry on Their Own [Clean] - Amy Winehouse_clip1,-1
574_Tears Dry on Their Own [Clean] - Amy Winehouse_clip2,-1
574_Tears Dry on Their Own [Clean] - Amy Winehouse_clip3,-1
574_Tears Dry on Their Own [Clean] - Amy Winehouse_clip4,-1
575_Mr. C the Slide Man - Cha Cha Slide (Radio Disney edit)_clip0,-1
575_Mr. C the Slide Man - Cha Cha Slide (Radio Disney edit)_clip1,-1
575_Mr. C the Slide Man - Cha Cha Slide (Radio Disney edit)_clip2,-1
